student_id,full_name,gpa,is_enrolled,birth_date
1007346,Svkbtz Grcpvrjoeudx,0.63,FALSE,2003-05-20
1007347,Famsatgwx Pqaut,1.01,TRUE,1991-12-06
1007348,Eszpn Ogdpltswxu,2.24,TRUE,2003-05-28
1007349,Emxsl Gphtah,3.02,FALSE,2004-09-15
1007350,Bnrgplfr Smwglnzwmda,3.33,TRUE,1998-05-22
1007351,Vxzyirnan Jzmqlaesws,1.35,TRUE,2004-11-04
1007352,Mhwls Divixwyecqrl,3.83,TRUE,1990-12-22
1007353,Qzdbhgy Lswcphjed,1.36,FALSE,1998-03-02
1007354,Yuslamzpwup Kugpnoymbjn,1.69,FALSE,1996-12-20
1007355,Debdybfcutl Fjlkkslcvo,1.54,TRUE,2002-01-31
1007356,Xkniuamir Mpkgpzecp,3.65,FALSE,1992-03-31
1007357,Wyhzxyt Nxfqzg,0.38,TRUE,1997-08-14
1007358,Btsakuttse Jatrzset,1.55,TRUE,2003-05-10
1007359,Egqcasn Ytxchhfpdlfq,0.31,FALSE,1995-07-24
1007360,Xdbkt Retdb,0.05,FALSE,2005-05-25
1007361,Jgpfwuc Owczmpviwl,2.97,FALSE,1999-04-22
1007362,Nmljjtsxgw Krnzmxxkylhg,0.10,FALSE,2001-04-25
1007363,Zqbhr Osaipfyczo,2.64,TRUE,1997-09-04
1007364,Lavawefsd Elgbgzwrtho,1.53,FALSE,1993-09-18
1007365,Bujokk Gxqzpfdjxru,3.59,TRUE,1995-06-12
1007366,Opquroa Ublstnlvx,0.89,FALSE,1991-04-03
1007367,Ajarynd Ypqfrdojy,2.38,FALSE,1990-10-17
1007368,Gyhfudgirszk Ntivgjqgtpsu,0.57,FALSE,2002-03-01
1007369,Yznfbzlzf Qzzczjt,2.80,FALSE,1999-12-27
1007370,Fmtsznjgrc Drcyl,2.37,FALSE,2000-04-01
1007371,Nopvmho Eqyxyr,3.37,TRUE,2002-09-30
1007372,Hlrjs Zdwqncrxbv,0.58,TRUE,1991-10-02
1007373,Raduturm Acqcwptpt,1.73,FALSE,1991-09-30
1007374,Kbvqmvw Ycsuj,0.63,FALSE,1990-08-01
1007375,Rptwwu Fdiajpwu,0.18,TRUE,1996-04-03
1007376,Epkeywahw Hvgnutwnb,0.25,FALSE,1996-06-14
1007377,Zbupsqvecl Lsgyxiae,1.10,TRUE,1999-09-29
1007378,Varuxvidaxkk Hdjtmbfoqbn,0.94,FALSE,1995-02-26
1007379,Tyqzup Dfjypjbwqg,2.37,TRUE,2000-10-07
1007380,Udkjo Ddlmpgpp,2.88,FALSE,1997-12-28
1007381,Updlwovlixa Ogsphnc,2.65,TRUE,1991-06-18
1007382,Xbwyejaqys Tcfarryv,1.93,TRUE,1994-07-29
1007383,Rbifmpqfk Fqjmlsn,2.64,TRUE,2003-03-20
1007384,Pmrvd Stnqfvyuqa,0.25,FALSE,1994-10-03
1007385,Hqdubp Chczvlfjy,0.55,TRUE,1996-08-16
1007386,Vrudcp Hagpuzon,1.89,TRUE,2000-09-07
1007387,Jcewafg Gzwud,2.18,TRUE,1992-07-30
1007388,Ozefpzwzrgwq Yhqsvhoub,3.94,FALSE,2000-11-28
1007389,Oqyhsxmw Izzqwkgst,3.70,TRUE,1996-09-15
1007390,Auspitqg Bojwvtqcc,3.85,TRUE,1996-11-05
1007391,Mrkbguz Mqpjgef,3.70,FALSE,1999-04-10
1007392,Iokvnwtncklx Pbwaqrlnim,1.57,FALSE,1996-01-11
1007393,Eeejlmyxnwi Ifxxttzsuxto,3.48,FALSE,1993-11-20
1007394,Dfzhae Paxmm,1.26,FALSE,1995-04-20
1007395,Cqjgzsrn Vyynfgmmbonc,0.00,TRUE,2005-12-15
1007396,Hcmzdudc Guxfeedjhr,0.83,FALSE,1990-07-13
1007397,Pgvndactorp Wsxfzug,0.32,TRUE,1997-06-25
1007398,Plbsime Veecnuol,2.24,FALSE,1996-05-25
1007399,Mjljcngkohw Tdupjdbdof,0.46,TRUE,2004-06-12
1007400,Tjxueuygn Wptzhbytjrpr,0.72,FALSE,2002-01-25
1007401,Qmugkou Zgcqzjtbo,2.76,TRUE,1995-09-25
1007402,Ldfwuvwneg Qmyqzhcvg,3.81,FALSE,2004-03-17
1007403,Etpojoxeqwkk Wnihmhvi,3.19,TRUE,1992-09-29
1007404,Lacfcptfzpmo Otphpvqrbyqt,3.65,FALSE,2003-04-07
1007405,Nxycnssxnsh Rkdbafk,2.95,TRUE,1999-03-08
1007406,Pvjlz Wgmldjn,3.61,FALSE,1990-11-10
1007407,Zmzvnnzg Ctgqdzrvhmxm,1.52,FALSE,1996-02-04
1007408,Hxhqcck Dzvncny,1.36,TRUE,1992-12-25
1007409,Ioqzbplv Jbzsivjxptm,3.05,TRUE,1993-09-27
1007410,Elspvwyvmnkf Rszziz,1.31,TRUE,1992-10-17
1007411,Jcurimxktw Mzuili,0.85,FALSE,1997-12-05
1007412,Wowfra Qvqjj,3.21,FALSE,1990-12-07
1007413,Jofyhdcgpmud Jqlmriyoykbr,1.24,TRUE,2002-11-12
1007414,Iionrsse Pfmoopsht,3.41,TRUE,1998-04-09
1007415,Nzpef Ziqua,2.74,FALSE,1990-01-01
1007416,Vcley Cveem,3.84,TRUE,1998-12-10
1007417,Cowhfszv Zhfainy,2.92,TRUE,2004-03-30
1007418,Hqcuqzsoz Yccipi,2.09,FALSE,1996-10-05
1007419,Ngeyrduot Netsrngoxx,0.19,FALSE,2000-10-29
1007420,Esrsywsjhilq Ibkgss,0.22,FALSE,2000-05-13
1007421,Bzdnfrwagjw Nsewsff,1.45,TRUE,1995-12-21
1007422,Borjwgu Mdaqanbisa,2.52,TRUE,2000-08-01
1007423,Vftogc Vqals,0.51,TRUE,1992-05-15
1007424,Betzv Olxmnlcjo,3.72,TRUE,2005-06-30
1007425,Lxkcknqnesyd Safthslhhryl,2.51,TRUE,1994-07-27
1007426,Wmlxr Evqxaj,1.67,FALSE,2004-01-18
1007427,Tcgnubstng Bbbnlpokncs,3.57,TRUE,1996-04-30
1007428,Acaoo Gzqmhfeid,2.46,TRUE,2003-05-23
1007429,Grlgfvrj Qlyyrd,3.07,FALSE,1995-03-01
1007430,Lgaotuo Rvsiegkd,2.63,TRUE,1993-01-20
1007431,Axcgjoknhhd Tbamsmbfwytk,2.42,FALSE,1991-10-23
1007432,Isolxrrxsir Herzkaylhx,3.43,FALSE,2003-11-30
1007433,Xkbcmub Lweueyhcqzr,3.67,FALSE,1994-04-07
1007434,Fmatrfqnnbj Ktmvwlpqnb,2.11,FALSE,2000-07-10
1007435,Oewetz Fvxeepzhy,2.95,FALSE,1997-04-21
1007436,Wqwgumiaogc Sfypw,0.33,FALSE,1992-06-18
1007437,Buorkle Hgpryjui,0.37,TRUE,2001-06-29
1007438,Bgzzfxptzhb Olgoeejt,1.41,FALSE,2000-11-12
1007439,Cjosrhwmjba Egbfmcexyb,3.31,FALSE,2002-04-11
1007440,Fmjbicgdn Zrtmmjqors,1.77,TRUE,2001-06-07
1007441,Rbptiqjm Djrjnubx,0.59,TRUE,1996-04-28
1007442,Pftmlgj Hkdbxa,2.96,FALSE,1993-08-27
1007443,Neyjy Rzmvs,0.74,FALSE,1991-05-10
1007444,Airjw Wbymebwtmqmm,2.99,FALSE,2003-06-14
1007445,Vnloq Mtuwhay,0.20,FALSE,1998-12-26
1007446,Axihjv Dgxcrckog,0.06,TRUE,1990-03-23
1007447,Qrbeladivu Yhlbcq,3.56,TRUE,2000-03-19
1007448,Qrznhonxg Xcfvgotu,1.62,TRUE,1994-05-17
1007449,Ahdluelet Zutznyo,2.31,FALSE,2003-05-29
1007450,Dfzvt Lllvgpmujzg,0.57,FALSE,1993-12-25
1007451,Hicseqmewvhq Kkogzwrhlazc,3.76,FALSE,1998-10-04
1007452,Cyhav Ppasmvgp,3.76,TRUE,2000-12-16
1007453,Yejatdrjksbx Zdvhbe,0.96,FALSE,2004-08-12
1007454,Tvfwagbpdcso Psttuh,3.62,TRUE,2005-09-13
1007455,Khufyrh Eqyddxcimfc,3.71,TRUE,1995-08-15
1007456,Fburz Femcltgiuyja,2.85,FALSE,2005-09-28
1007457,Wzjbly Lejwoybmkoae,2.66,TRUE,1999-01-05
1007458,Xtydxmc Gojwzgc,1.30,TRUE,1991-10-19
1007459,Idpqcpuzwys Ewknxwdl,1.46,FALSE,1998-02-04
1007460,Dlaygmuh Qgzfhp,2.23,TRUE,2003-10-08
1007461,Xjqxinsibdav Vvobgbvjdi,3.57,TRUE,1997-12-13
1007462,Aflutux Nqhsszwakkls,3.92,TRUE,1993-03-31
1007463,Okbefp Spjsnpcya,1.34,TRUE,1993-08-10
1007464,Ygcpaekzwkyi Lurpzloxcl,3.28,FALSE,1999-05-09
1007465,Fdlwh Bzosvd,2.25,FALSE,2001-04-09
1007466,Qcnncdogsg Laiqdanyg,0.24,FALSE,1995-10-31
1007467,Qscbfdljkduj Wbewkz,3.69,FALSE,2000-02-16
1007468,Jdhpbpvbky Kiafcjxxi,3.57,FALSE,1997-04-16
1007469,Gweyioqan Pnpxmhqmlm,2.19,TRUE,2004-09-18
1007470,Vuetqoipc Skvieqpqsjw,2.66,FALSE,1999-10-13
1007471,Gemxoymutdyk Udylubdiyxw,1.89,TRUE,1997-08-30
1007472,Fbylsrcoemjw Xuzxjgocepj,2.74,TRUE,2004-01-31
1007473,Bloxlww Vkkofzuzs,3.15,TRUE,1990-07-11
1007474,Vwsnr Lnypjnffik,3.01,TRUE,1994-06-30
1007475,Pfqyhrx Qmktb,1.72,FALSE,1995-04-09
1007476,Lostaffxflj Dzlgzaotd,3.00,FALSE,2000-01-31
1007477,Igeowiuhnxqe Momfx,2.62,FALSE,1990-09-12
1007478,Njsqhsz Wlqvfiogj,3.94,FALSE,1998-01-12
1007479,Qznmlqs Aqkesypx,1.43,TRUE,2004-03-20
1007480,Ylxxv Bfovqlv,0.35,TRUE,1990-04-07
1007481,Ndiqjko Ugiss,0.94,FALSE,1998-07-29
1007482,Drpyafpenb Lmmwq,2.70,TRUE,2000-03-14
1007483,Mvfpuzqcjw Vfdulcdc,0.41,TRUE,1990-09-29
1007484,Ogtsiklr Ecenxuyniknp,2.94,TRUE,2001-11-28
1007485,Sgngl Bduqjtcw,2.45,FALSE,2003-02-20
1007486,Bhbtre Dddqkewamftu,1.21,FALSE,1991-11-18
1007487,Ywkuzyzurs Blwcpyrlq,2.34,TRUE,2001-06-25
1007488,Cmdplqar Heuggyyy,1.96,FALSE,1991-07-18
1007489,Evwoet Ryeztar,0.90,FALSE,1999-06-21
1007490,Vqvskonhwofg Oinpk,0.92,FALSE,1993-11-05
1007491,Wgfxkedt Jopubxhc,0.51,TRUE,2001-10-22
1007492,Flzgvwivbn Ogypoksmvh,1.90,TRUE,1999-08-31
1007493,Znxijswyfop Syhvexja,0.43,FALSE,1999-10-26
1007494,Wajyosiduznd Kbjzpe,2.83,TRUE,1995-10-11
1007495,Jylam Bxcrgky,2.10,FALSE,1995-06-16
1007496,Jowbwnwa Gpmbgjoagjis,0.19,TRUE,2001-11-08
1007497,Uzplpdpxtn Qngypwr,3.73,FALSE,1993-05-07
1007498,Gldqd Envqhhd,3.42,FALSE,2004-09-17
1007499,Ecxfvdkd Gvgucxsasjho,1.09,FALSE,1993-09-01
1007500,Untdpjz Uztxn,1.12,FALSE,1996-06-13
1007501,Kczstkomj Pfpiuip,0.80,FALSE,1995-04-30
1007502,Erdnxzyk Yzmmod,2.65,TRUE,1999-02-24
1007503,Vfjem Ahztfnh,1.41,FALSE,2003-03-20
1007504,Dgzrrn Mytjeum,3.91,FALSE,1993-11-05
1007505,Czsvqzfzgqko Ahsechypxqcd,3.10,FALSE,1991-03-21
1007506,Xxyxjxbq Kwhrz,1.64,TRUE,2004-08-14
1007507,Jospoxfgpnjb Bmnek,2.90,TRUE,2002-01-07
1007508,Jzfja Gvnyb,3.05,FALSE,1990-05-07
1007509,Xzcsu Cjzbapd,0.85,TRUE,1992-09-10
1007510,Xbyegfmdnih Wixxwnivz,2.63,TRUE,2001-02-07
1007511,Tlrzkqbuz Ixnjffpcugzm,3.92,TRUE,2005-05-22
1007512,Wumeosb Dguuxaxizsny,3.41,FALSE,1998-07-19
1007513,Xjlgfnmfzsw Lgbdbnenrheh,2.92,FALSE,1997-06-24
1007514,Doikkthqas Xgsqhxl,1.18,FALSE,1994-10-24
1007515,Jcwqag Hnsttchgfls,0.39,TRUE,1992-10-11
1007516,Kvvcspxp Pqqkdnhimm,1.61,FALSE,1992-03-20
1007517,Ydxfqcxfows Ldknwekmfs,0.22,FALSE,1996-01-31
1007518,Durmregeelqm Nhwuj,2.98,TRUE,1995-09-29
1007519,Rgcldqverf Qlocadgq,0.28,TRUE,2005-03-22
1007520,Wdxzrcmq Ubmrelteizg,2.26,FALSE,1999-10-06
1007521,Eiyekumwoyp Fswhukitl,1.79,FALSE,1997-04-01
1007522,Smyrjjai Shflgoau,2.80,FALSE,2005-03-29
1007523,Ngkcdbahuav Bfcve,3.63,TRUE,1996-10-27
1007524,Ooqsrcrd Aqagllkpr,1.44,FALSE,1994-02-16
1007525,Adjsaroqof Zzlgx,0.34,FALSE,2004-03-29
1007526,Xwuym Yjxzw,0.55,FALSE,2005-12-12
1007527,Hkvoinslcht Tqxmcfbg,2.69,TRUE,1994-08-26
1007528,Cqgdmnkc Ogrvueexg,2.20,FALSE,2005-09-11
1007529,Fxmbtupwgmug Ifafq,1.60,TRUE,1996-06-02
1007530,Xtmbrbb Glatuspga,1.12,TRUE,2000-11-08
1007531,Ulzoumb Qijgu,2.29,FALSE,2001-07-11
1007532,Lzudilvlxxp Ylnpktkldfyz,3.97,FALSE,2004-02-22
1007533,Xhpctzx Tetyhdq,0.64,FALSE,1993-11-26
1007534,Gywlc Wbyujxcbrbd,3.52,TRUE,1993-05-21
1007535,Vzsvse Gcfvvlaezzz,2.63,FALSE,1991-03-23
1007536,Trljmiyt Glcjcsmdy,3.12,FALSE,1998-01-05
1007537,Uicahzw Jwmznws,3.77,FALSE,1997-10-14
1007538,Cpxlcqfbslz Codduvgcycv,3.18,TRUE,2004-08-28
1007539,Wlrgwvj Jytlglnkwq,1.74,FALSE,2002-08-20
1007540,Lalupenqmd Pzptz,0.13,FALSE,2000-08-02
1007541,Blybihaxrk Pvotqtnnja,3.46,FALSE,1992-11-15
1007542,Kffgdpgqnadp Fdiaj,0.90,FALSE,1993-12-01
1007543,Bgxtg Ynrdxnnwuza,0.96,FALSE,1993-03-25
1007544,Yuinbt Jqcfeioe,2.33,FALSE,1999-03-28
1007545,Ryirfpzc Htakwenxxzm,3.96,FALSE,1997-12-21
1007546,Aagdkiamjjcw Gjovxzwztjs,2.81,FALSE,2002-04-03
1007547,Aoaampvwy Pxegr,3.73,FALSE,1990-02-22
1007548,Idwtcka Ktwzs,3.76,FALSE,2001-12-05
1007549,Icfpuzsdytm Pasjiyd,2.29,FALSE,2004-09-07
1007550,Bgkedeuxiqnx Ggglpt,0.33,FALSE,2003-08-26
1007551,Cuoxqn Lvtdgp,3.38,TRUE,1997-07-20
1007552,Bllzzwjon Xfwjecdd,1.87,TRUE,2005-06-06
1007553,Nygppudftr Pvrfimvru,2.72,TRUE,1994-01-14
1007554,Kllxy Drbsrlg,3.39,TRUE,2000-09-30
1007555,Jmuiaqkkw Vfafsmmelq,0.27,TRUE,1993-08-03
1007556,Gqphifyml Mhiddkx,2.86,TRUE,1992-06-19
1007557,Efdzfsnosb Rjrhigo,2.27,TRUE,1997-11-29
1007558,Nzwopzhhqlh Oxjzcsjbk,1.38,FALSE,1990-04-01
1007559,Amysqsigfy Ryuumrgkdf,1.93,FALSE,2001-02-17
1007560,Lcanbeo Wzqfxtcwz,1.55,TRUE,1993-02-02
1007561,Tncejju Ytkwx,2.29,FALSE,2002-12-10
1007562,Siuhzzdem Dtlbehmmncw,3.15,FALSE,1999-01-06
1007563,Esdpztcjwffb Tqztdpundxdt,0.52,TRUE,2004-04-02
1007564,Ryvbsw Cfsudzyzf,3.49,FALSE,1991-11-07
1007565,Jclwadb Ohnetqn,1.82,TRUE,1994-08-09
1007566,Hyxsujxch Cddejxpol,1.16,TRUE,2004-01-18
1007567,Yvbkxkh Dubstzyfsqic,2.66,FALSE,1994-07-09
1007568,Mutbw Ebrvbxwavots,3.49,TRUE,1992-11-02
1007569,Tanrgw Qkphk,1.99,FALSE,2001-01-22
1007570,Gvlrakr Iwhjm,1.33,TRUE,2001-09-18
1007571,Rdhhoxi Duoibjntl,2.30,TRUE,1993-09-21
1007572,Nixrpfahyj Zyxkyvpedd,0.83,FALSE,2005-01-26
1007573,Cfnuuxynizg Lgyraznsorl,2.76,FALSE,2001-10-08
1007574,Hwxkthwplhrl Epkgzddmv,3.18,TRUE,2000-11-18
1007575,Lefruudzzz Hvvoet,0.03,TRUE,2003-02-24
1007576,Mfvsycnaplkx Qjxbqtlb,3.35,TRUE,2004-10-06
1007577,Mhslj Sfgos,0.28,TRUE,2003-07-22
1007578,Toeiaex Dvdsokiqw,3.34,TRUE,1994-01-18
1007579,Iypctr Jbjwnarxq,0.38,TRUE,2004-06-21
1007580,Usghlustjba Oyffoieud,2.16,FALSE,1990-04-06
1007581,Kjnoysntukdf Kbnup,2.98,FALSE,1990-05-10
1007582,Inlitd Sgpurxflqz,2.56,TRUE,2000-04-16
1007583,Ambgmmgkeyr Nltflq,3.87,TRUE,1999-07-21
1007584,Ufslgy Bkmkaxhksnut,1.99,TRUE,1997-03-27
1007585,Nsjgx Ltpcnwhqzatz,1.85,TRUE,1997-11-23
1007586,Ihvehycbhnea Micrwlfm,2.48,FALSE,1998-01-29
1007587,Bbuahyqplidh Bhdtedjh,2.84,TRUE,2005-12-27
1007588,Trekdxhh Ojrnmjkhf,0.54,TRUE,1992-03-09
1007589,Geppcrqun Xaaqrtsvbxtg,1.91,FALSE,2001-08-08
1007590,Aeppmcmgxgbx Vitnfeawt,3.01,FALSE,1997-01-15
1007591,Zcqkbwgo Wgsmnherl,2.53,FALSE,2004-09-07
1007592,Dpxplxfqiw Pvrxfnwwqxp,0.71,TRUE,1992-04-24
1007593,Wuoqjoaru Nrwlidmq,1.77,TRUE,2001-06-17
1007594,Cnzdwchse Rtgktmrm,1.72,FALSE,2002-12-11
1007595,Wfqlfk Sbtlatzfq,0.41,FALSE,2001-05-30
1007596,Jcfzmsjsal Xcskwy,2.99,FALSE,2000-10-15
1007597,Tiwnkzbhjmj Pnzjtvx,2.57,FALSE,2003-06-21
1007598,Tuctzsysg Xacifzxnmqi,3.76,FALSE,1992-01-11
1007599,Rrwotxvhzk Cepodbgsmo,1.15,FALSE,1993-05-23
1007600,Bdnzy Uwumla,1.90,FALSE,1999-05-05
1007601,Ovgntwiih Vwbaxdpylknf,0.91,TRUE,1991-07-02
1007602,Frbubjtkbs Yhlttok,3.99,TRUE,2004-11-19
1007603,Qgkohihwwekz Lbxfvcmm,2.41,TRUE,2000-01-18
1007604,Gqshfpfavt Upimnvrdp,1.73,TRUE,2001-01-05
1007605,Rtiggwdydbnn Kwxipitzdm,2.56,FALSE,1999-03-10
1007606,Wrtqohixm Ytscj,0.01,FALSE,1993-08-13
1007607,Ahbub Cuavzqv,0.74,FALSE,1991-08-03
1007608,Zyfakodkyyv Llawgdyrm,0.56,FALSE,1996-01-02
1007609,Yaxghz Ynoveb,0.53,FALSE,1997-06-08
1007610,Zwqayeztnxdh Tfqqvktcyvjn,0.79,FALSE,2005-12-22
1007611,Ogmrngop Zaaocsum,3.27,FALSE,1993-07-24
1007612,Rhimbfffp Ddpsbvfmlpt,1.43,TRUE,1994-05-10
1007613,Nvztxxrtpjh Zhrkrinlqn,3.61,FALSE,2004-05-26
1007614,Vuuga Jvdkddag,2.65,TRUE,2003-03-13
1007615,Rdjtoelydc Yjvyekdcorw,0.90,FALSE,1999-10-12
1007616,Zwcrhgafbzq Tdofifsnlfw,2.92,FALSE,2002-11-24
1007617,Nvqtt Qnvac,1.14,FALSE,1992-06-11
1007618,Fmqlgxvwhrg Uaymjfjlif,1.84,TRUE,1998-09-01
1007619,Wkiwmniyd Vllca,1.77,TRUE,1996-04-09
1007620,Hcaavl Wnrjvxkjdf,0.73,TRUE,1997-06-27
1007621,Lilhwpvn Lyydottuw,1.79,TRUE,1995-12-08
1007622,Pyrqd Keztti,2.53,TRUE,1993-07-21
1007623,Jdbqo Vjmgbg,2.40,TRUE,1997-08-12
1007624,Rvxhbao Llxhciikec,3.51,FALSE,1998-12-24
1007625,Qpaonhbvxo Radozqxl,1.62,TRUE,1990-03-05
1007626,Lnxspymcrv Qpjtdo,3.93,TRUE,2002-04-06
1007627,Vyfnbnoqng Flxvb,2.23,TRUE,1990-03-01
1007628,Aejgv Ertwrxxe,1.38,TRUE,1990-11-03
1007629,Cawtpxw Xthbjsfce,2.46,TRUE,1998-05-03
1007630,Jczennoc Pzbzfkr,0.43,TRUE,1999-11-10
1007631,Mofibmoj Ypqvyo,2.10,FALSE,2000-02-10
1007632,Nnpcrcadi Yfdifzpmab,2.78,FALSE,1996-07-23
1007633,Onqyibcjk Daerwxs,0.12,FALSE,2005-04-19
1007634,Lipevczsjvxg Cdnjjxyuexcs,2.66,TRUE,1993-07-13
1007635,Yciwmlkoxll Rrzipd,2.02,FALSE,1997-07-30
1007636,Gxzewh Ginfemczqi,0.18,TRUE,1994-08-18
1007637,Tiprpkql Kvzvkwdcelos,2.95,FALSE,1993-09-21
1007638,Owole Dwrwhffd,3.45,FALSE,2005-12-24
1007639,Iiiodye Nshdcnrrcpc,2.88,TRUE,2005-08-27
1007640,Xxcpn Gigskgtlp,0.65,FALSE,2005-02-12
1007641,Ywvhttpn Ugggm,1.26,TRUE,1993-08-25
1007642,Ladugmet Hrcnuh,0.50,TRUE,2001-07-12
1007643,Ixapxfavpdiy Hqzgbb,2.09,FALSE,2005-02-18
1007644,Xzubhkanydcr Wzjdlyumuqwg,3.33,TRUE,1996-07-16
1007645,Xsujjveik Qhpwpgk,2.46,FALSE,1995-04-09
1007646,Vpsmvjrwt Iqirr,0.17,TRUE,1993-12-12
1007647,Pdgudkcyk Qhwbcgvjzqef,2.34,TRUE,2004-02-17
1007648,Ufpjyk Mjtpnego,2.61,TRUE,1992-09-15
1007649,Jsqtsft Sabfwpmq,3.05,TRUE,1990-08-11
1007650,Pweyf Urpizsu,0.97,TRUE,1993-04-07
1007651,Pipwlvxsja Uzgdwzj,0.24,FALSE,1998-02-13
1007652,Vcutahtwn Wkzfonaxjyml,0.55,TRUE,1991-01-12
1007653,Wxrafwhfa Itbmsx,1.30,FALSE,1998-08-31
1007654,Ucjsl Zyqvpm,0.78,FALSE,1999-09-15
1007655,Rkvzhcloxw Lqwbn,3.88,FALSE,1998-10-04
1007656,Fsccurwcqw Tgbbazkqb,1.31,TRUE,2004-09-24
1007657,Nrbky Rifaswl,2.13,TRUE,2003-03-14
1007658,Auhfb Yjvxkxpn,0.54,TRUE,2004-05-23
1007659,Zcqecnqhr Zwaeo,3.88,FALSE,2001-12-27
1007660,Ozoywwujdc Qzmfou,0.08,TRUE,1997-12-26
1007661,Mhaqwedefgl Tficgxraa,0.38,TRUE,1998-12-28
1007662,Yxstm Qoqvmfz,1.83,FALSE,2005-05-13
1007663,Deifbduz Awmcfj,1.94,TRUE,2000-04-23
1007664,Mqhhkvx Lbwkrkqzvjho,0.93,TRUE,1996-05-19
1007665,Jvqas Aziokrbcp,2.04,FALSE,1996-07-25
1007666,Vxphff Gxlxmnu,3.70,TRUE,1997-07-17
1007667,Lggdriyopv Utimo,2.87,TRUE,1990-11-26
1007668,Rmfxnoabjh Zzommlyfda,2.68,FALSE,1996-09-26
1007669,Rrdimlqzc Qyvbupr,3.87,TRUE,1996-04-12
1007670,Zdtnawyapyq Vzblha,1.58,TRUE,2005-12-18
1007671,Dejxqnysnj Oysvew,3.39,FALSE,1990-05-12
1007672,Waclrq Kspyr,1.19,TRUE,2005-06-17
1007673,Hukxzazctk Mfdwqlqgc,2.99,FALSE,1997-05-05
1007674,Hijhfcj Uipvnnwbpo,3.37,FALSE,2005-02-01
1007675,Vuvffhcxuz Ddazsgkdx,2.11,TRUE,1993-12-18
1007676,Cclqokzsgz Yxgjyx,3.55,TRUE,1999-09-15
1007677,Fnvcdhrf Mpcvuhawwm,1.44,FALSE,2003-07-17
1007678,Gygpcbrun Htxpfpjumqz,2.71,FALSE,2001-07-29
1007679,Fapskc Fsxhygdtce,1.32,TRUE,1991-04-16
1007680,Tsfsevwijqi Sshwkxvim,3.41,FALSE,1997-06-04
1007681,Pzuydpm Claanhhd,1.73,TRUE,2000-09-08
1007682,Yzpgchuukre Ovbamwoxfnf,0.84,TRUE,2004-11-17
1007683,Lartsit Wncdci,3.01,FALSE,1992-12-25
1007684,Mufgs Pivxf,2.59,FALSE,1993-10-08
1007685,Hrbgyfbdyqjg Vxyrjdnhb,0.95,TRUE,1994-03-13
1007686,Glfvtqi Zpihubagek,2.43,TRUE,1992-03-01
1007687,Yotrhiy Obzcdfbj,3.61,TRUE,2000-04-29
1007688,Pkmlgrl Jsmjqmbcmb,1.97,TRUE,1993-05-28
1007689,Mkwke Yzxiaeqa,3.93,FALSE,1995-11-27
1007690,Txhbojjw Fjpsosrvbnkr,1.39,FALSE,2003-03-04
1007691,Vkuvvgegak Hobpwmabwukd,2.94,FALSE,1999-12-16
1007692,Qjnos Tyzuz,2.99,FALSE,1999-01-10
1007693,Spucs Xvorwypys,1.01,TRUE,2000-10-03
1007694,Ivwboj Frbzlvcraor,3.76,FALSE,1998-04-11
1007695,Ntukacxyc Hfkpt,2.00,TRUE,1991-11-14
1007696,Scmal Sicmxgztxicr,3.78,TRUE,1993-04-25
1007697,Fyumj Hsfhn,2.96,TRUE,1994-12-24
1007698,Uncngo Hynlezjeyw,2.69,TRUE,1996-07-22
1007699,Huzvoiuz Ekougsmbag,3.03,FALSE,2000-06-19
1007700,Zndpmlqme Ekjmtrj,2.26,TRUE,2003-01-24
1007701,Wqwibsoz Kkclqtke,0.06,FALSE,2005-02-14
1007702,Uxyexykvogf Kwsxlld,0.67,FALSE,1997-02-13
1007703,Cjmguqvu Hnzsgqjxchqv,3.05,TRUE,1990-03-02
1007704,Nfkydn Ynojf,2.07,TRUE,1992-11-07
1007705,Vxhubkczh Bcjcrpilvwf,0.70,TRUE,2003-01-28
1007706,Ivadztmf Ucruod,1.44,FALSE,2001-01-08
1007707,Xvhmindgo Qmzqrfa,2.49,FALSE,2003-03-10
1007708,Ocmnuid Vmsxvbvifsq,3.14,TRUE,1994-09-02
1007709,Jrucnatpax Knidtiuq,0.79,FALSE,1997-09-28
1007710,Clxfw Nlcgjtorq,1.32,FALSE,2004-11-22
1007711,Uvzhrsvleizz Immqbfmkyt,1.40,FALSE,1997-02-16
1007712,Kgbihg Lkdwuren,3.46,TRUE,2005-11-11
1007713,Txecoddm Bogrcnghf,2.17,FALSE,1992-07-29
1007714,Xrhfmbxavr Ediolll,2.82,TRUE,1997-12-20
1007715,Oxoze Tnlquxunjv,3.69,FALSE,2000-11-14
1007716,Qjxyygc Qusxmlus,0.60,FALSE,1998-06-01
1007717,Ueupxoc Ojkyxmalh,3.76,TRUE,1998-12-04
1007718,Sdfbzxxbsdlp Sqmgshrtuz,3.99,FALSE,2000-01-11
1007719,Sgrhjsvnkx Wwnzgjcjbh,1.09,TRUE,2003-08-19
1007720,Zfizhtjbw Axqaa,2.58,FALSE,1991-11-11
1007721,Dfmdty Joywnodcqaej,0.57,FALSE,2002-07-13
1007722,Mgnmscdbt Wyevpgj,3.11,FALSE,1990-05-26
1007723,Rljeorflu Vsdcm,3.59,FALSE,1998-12-22
1007724,Jvofztkthuup Qtjipax,0.48,FALSE,1992-04-27
1007725,Fsyoi Gumfc,1.76,FALSE,2002-06-23
